Date,Volume,VWAP,Open,Close,High,Low,5DMA,10DMA,20DMA,50DMA,200DMA,AvgV20,RVol,Dollar_Volume,AvgDV20,TR,ATR_14,ATRs_from_5DMA,ATRs_from_10DMA,ATRs_from_20DMA,ATRs_from_50DMA,ATRs_from_200DMA,ATR_14_signal,RSI_14,RSI_14_signal,RSI_14_diff,n_high,n_low,%k,%d,%k_diff,+DI,-DI,ADX,ADX_signal,ADX_diff,ema12,ema26,eMACD1226,relative_macd_eMACD1226,eMACD1226_signal,eMACD1226_diff,relative_macd_diff,ema10,ema20,eMACD1020,eMACD1020_signal,eMACD1020_diff,relative_macd_eMACD1020,CxV,Sum CxV,Sum Volume,VWAP_5,VWAP_10,VWAP_20,ATRs_from_VWAP_5,ATRs_from_VWAP_10,ATRs_from_VWAP_20,Gap,Percent_Change,ATRs Traded_ex_gap,Relative_ATR,H-L,H-Cp,L-Cp,ATRs_Traded,u_band,l_band,relative_band_dist,VWAP 2023-02-07 00:00:00,ATRs_from_AVWAP_2023-02-07 00:00:00,VWAP 2023-01-31 00:00:00,ATRs_from_AVWAP_2023-01-31 00:00:00,VWAP 2023-01-17 00:00:00,ATRs_from_AVWAP_2023-01-17 00:00:00,VWAP 2025-01-01,hi_252,lo_252,bo_252,hi_50,lo_50,bo_50,hi_20,lo_20,bo_20,turtle50_20,hi_10,lo_10,bo_10,turtle20_10,hi_5,lo_5,bo_5,turtle10_5,sma50200,ema50200,ema2050,ema1020,ma_st,ma_mt,ma_lt,regime_crossing_ma_long_2050200,regime_crossing_ma_short_2050200,regime_crossing_ma_long_102050,regime_crossing_ma_short_102050,triple_ma2050200,Hi1,Lo1,Hi2,Lo2,Hi3,Lo3,Hi4,Lo4,rg,flr,clg,rg_ch,consolidation,acc_dist,w_acc_dist,c_over_under_20DMA,ep
2018-02-16,837859.0,21.9245,21.91,21.92,22.2441,21.8,21.663999999999998,21.439,20.827,0.0,0.0,897208.0,0.9338514591934088,18365869.28,18890566.161,0.44409999999999883,0.8005753877128419,0.31977001033140473,0.6008178709742341,1.3652680519227351,27.380307134626126,27.380307134626126,0.7320199479549938,58.871704182932916,52.8110660275799,6.060638155353018,22.34,20.0,82.05128205128213,85.02762734892956,-2.976345297647427,23.000425205434237,11.531945787694523,27.066351744825344,29.37678968725613,-2.310437942430788,21.36120628486794,0.0,21.36120628486794,26.682317009388232,19.59438409418177,1.7668221906861703,2.2069404303494666,21.46925032434496,20.97652413346291,0.49272619088204905,7.891339436819197,-7.398613245937148,0.615465074800407,18365869.28,,,21.796310925836302,21.490698706915328,21.05483473286016,0.15450022079377962,0.5362409333006619,1.0806793219206061,-0.18223234624145399,-0.13667425968108238,-0.36223946482853797,3.6522599804417966,0.44409999999999883,0.29410000000000025,0.14999999999999858,0.5547260218288061,22.5100936428275,19.143906357172504,4.204709934028613,,,,,,,,,,,,,,22.34,19.08,1.0,0,22.34,20.5,1.0,1,22.34,20.671,1.0,1,,,,1.0,20.827,,,,,,,,22.2441,,,,,,,,,,,,,,,,
2018-02-20,249892.0,21.8009,21.89,21.75,22.13,21.63,21.814,21.512,20.914499999999997,0.0,0.0,872048.3,0.28655752210055335,5435151.0,18409237.711,0.5,0.7791057171619246,-0.0821454631768524,0.30547844118891904,1.0723833513165686,27.916622251508407,27.916622251508407,0.74143710179638,55.90014189557256,53.428881201178434,2.4712606943941253,22.34,20.24,71.90476190476194,79.30222041333155,-7.397458508569613,20.857682103947894,12.361659905054443,27.83045852845035,29.09563856747326,-1.2651800390229084,21.421020702580567,0.0,21.421020702580567,27.494369802100366,19.95971141586153,1.461309286719036,1.8756238781589205,21.5202957199186,21.05018850170454,0.47010721821406065,6.40709299309817,-5.93698577488411,0.6033933622339938,5435151.0,,,21.892044431994638,21.549286632991876,21.11034183657029,-0.18231727590456898,0.25762019529168567,0.8210158767154428,-0.1368613138686183,-0.7755474452554821,-0.20536365794213102,3.5820952513191937,0.5,0.2099999999999973,0.2900000000000027,0.6417614310691588,22.598523690294677,19.230476309705317,4.322965813751519,,,,,,,,,,,,,,22.34,19.08,1.0,0,22.34,20.5,1.0,1,22.34,20.97,1.0,1,,,,1.0,20.914499999999997,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,355759.0,21.3615,21.82,21.25,22.0,20.98,21.782,21.520999999999997,21.0065,0.0,0.0,873948.9,0.4070707108848126,7559878.75,18478858.185,1.0199999999999996,0.7963124516503586,-0.668079469180005,-0.3403186769695104,0.30578449388220275,26.685505112923135,26.685505112923135,0.7524121717671757,48.194918313274094,52.38208862359757,-4.187170310323474,22.34,20.5,40.7608695652174,64.90563784042048,-24.144768275203084,18.621479749844326,18.035945539032415,27.322058750979043,28.773169509928856,-1.4511107589498131,21.39470982526048,0.0,21.39470982526048,26.867230043835075,20.246711097741322,1.147998727519159,1.4416435723690244,21.471151043569762,21.06921816820887,0.40193287536089173,5.206060969550715,-4.8041280941898235,0.5047426729644693,7559878.75,,,21.901854658878648,21.590578397749,21.144094563194713,-0.8185915685830081,-0.42769442703445076,0.13299482707547497,0.32183908045977144,-2.2988505747126435,-0.8037046245774504,3.747352713648746,1.0199999999999996,0.25,0.7699999999999996,1.28090424542031,22.53864366510662,19.47435633489338,3.848096716135106,,,,,,,,,,,,,,22.34,19.08,1.0,0,22.34,20.671,1.0,1,22.34,20.98,-1.0,0,,,,1.0,21.0065,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,466707.0,21.0635,21.38,21.0,21.47,20.94,21.574,21.470999999999997,21.075499999999998,0.0,0.0,873111.3,0.534533226176319,9800847.0,18494627.255999997,0.5299999999999976,0.7772901336753328,-0.7384629948741332,-0.6059513424838209,-0.0971323277229887,27.016938836858454,27.016938836858454,0.7573877641488072,44.864992043212666,50.87866930752059,-6.013677264307923,22.34,20.5,27.17391304347826,46.61318150448587,-19.43926846100761,17.260277939180785,17.147515920441318,24.191689660174983,27.94017317360997,-3.748483513434987,21.333985236758867,20.86576923076923,0.4682160059896354,0.6023696760123872,16.291012079390985,-15.82279607340135,-20.356357797293732,21.38548721746617,21.062625961712786,0.3228612557533843,4.2294210267912495,-3.9065597710378652,0.41536775235621426,9800847.0,,,21.63392964492604,21.558503417369828,21.182439462185403,-0.8155637354208698,-0.7185263174884315,-0.23471218053773296,0.6117647058823483,-1.1764705882352942,-1.0549471355344733,3.7013815889301562,0.5299999999999976,0.21999999999999886,0.3099999999999987,0.6818560754064246,22.462119896309776,19.68888010369022,3.567830945578313,,,,,,,,,,,,,,22.34,19.08,1.0,0,22.34,20.671,1.0,1,22.34,20.94,-1.0,0,,,,1.0,21.075499999999998,,,,,,,,,20.94,,,,,,,,,,,,,,1.0,
2018-02-23,743978.0,21.1377,21.17,21.18,21.72,20.89,21.42,21.462,21.1665,0.0,0.0,900772.0,0.8259337546016084,15757454.04,19097840.406,0.8299999999999983,0.7810551241270947,-0.30727664743026356,-0.3610500607305567,0.017284311417952836,27.117164135720532,27.117164135720532,0.7621212361444647,47.66857315314533,50.236650076645546,-2.5680769235002145,22.34,20.5,36.95652173913042,34.963768115942024,1.992753623188399,18.941484883363874,16.659605895867102,21.485484557482398,26.76659342522314,-5.281108867740741,21.310295200334426,20.889045584045586,0.42124961628883995,0.5393340409354942,13.117059586770557,-12.695809970481717,-16.25469135058876,21.348125905199595,21.073804441549665,0.2743214636499296,3.4384011141629856,-3.164079650513056,0.35121908195213575,15757454.04,,,21.44499558999998,21.547464430958183,21.201636380793364,-0.33927898532915807,-0.4704718266445794,-0.027701477302955677,0.8095238095238176,0.8571428571428558,-0.2560638728585499,3.687701247058993,0.8299999999999983,0.7199999999999989,0.10999999999999943,1.0626650723629838,22.293700070972335,20.039299929027663,2.8863521565960966,,,,,,,,,,,,,,22.34,19.5925,1.0,0,22.34,20.671,1.0,1,22.2441,20.89,-1.0,0,,,,1.0,21.1665,,,,,,,,21.72,,,,,,,,,,,,,,,,
2018-02-26,955935.0,21.146,21.32,21.0,21.5,20.845,21.236,21.45,21.219,0.0,0.0,898352.4,1.0640980087546936,20074635.0,19099755.9735,0.6550000000000011,0.7720511866894451,-0.3056792141101013,-0.5828629082607838,-0.2836599486869168,27.200269052169954,27.200269052169954,0.7641072262534608,45.19372528073447,49.22806511746333,-4.034339836728861,22.34,20.5,27.17391304347826,30.434782608695652,-3.2608695652173907,17.401245608217174,15.789284357298897,19.805396562242702,25.500921268317605,-5.695524706074902,21.26255747720605,20.897264429671836,0.365293047534216,0.4731461512294182,10.56670627892329,-10.201413231389074,-13.213389743149968,21.284830286072392,21.066775447116363,0.21805483895602862,2.794331859121594,-2.5762770201655654,0.28243572798721756,20074635.0,,,21.147992310275583,21.532462267591086,21.26087265253591,-0.19168717414990874,-0.6896722351717167,-0.3378955398728556,0.6610009442870659,-0.8498583569405086,-0.22019265423185422,3.6764342223306907,0.6550000000000011,0.3200000000000003,0.33500000000000085,0.8483893442462548,22.195349807890835,20.242650192109167,2.529235948920489,,,,,,,,,,,,,,22.34,19.91,1.0,0,22.34,20.671,1.0,1,22.13,20.845,-1.0,0,,,,1.0,21.219,,,,,,,,,,,,,,,,,,,,,,,1.0,
2018-02-27,741016.0,20.8812,21.0,20.94,21.17,20.75,21.074,21.444,21.2615,0.0,0.0,913860.6,0.8108632760839016,15516875.040000001,19442808.8915,0.4200000000000017,0.7469046733544848,-0.17940709809483713,-0.6747849062671439,-0.4304431495335078,28.035706224670747,28.035706224670747,0.7606667156736657,44.36685304528693,48.25582270302806,-3.8889696577411286,22.34,20.671,16.117435590173866,26.749290124260853,-10.631854534086987,17.059651854881885,16.55892339840685,18.18842778513525,24.171376998648086,-5.9829492135128355,21.212933249943582,20.900430027473924,0.3125032224696582,0.41839773349676523,8.515865667632564,-8.203362445162906,-10.983145156021198,21.222133870422866,21.05470159501004,0.1674322754128248,2.2689519423798403,-2.1015196669670155,0.22416819894948034,15516875.040000001,,,21.054665411327772,21.506048749302398,21.2754646512827,-0.1535208111803442,-0.7578594290489152,-0.44913984776138305,0.0,-0.28571428571427965,-0.5087663975823713,3.5668800064684083,0.4200000000000017,0.1700000000000017,0.25,0.5623207552226247,22.094384019221003,20.428615980779,2.2302284319105086,,,,,,,,,,,,,,22.34,20.0,1.0,0,22.34,20.75,-1.0,0,22.0,20.75,-1.0,-1,,,,1.0,21.2615,,,,,,,,,20.75,,,,,,,,,,,,,,,
2018-02-28,663543.0,21.1244,21.05,20.99,21.39,20.91,21.022000000000002,21.402,21.294,0.0,0.0,926947.65,0.715836541578157,13927767.569999998,19730564.636,0.4800000000000004,0.7278400538291646,-0.04396570349715115,-0.5660584325257613,-0.41767418322289196,28.83875363765935,28.83875363765935,0.7541013833047655,45.26557278987556,47.65777272039757,-2.392199930522004,22.34,20.671,19.113241461953205,20.80153003186844,-1.6882885699152368,18.074189667625618,15.152292303499355,16.524558934368926,22.78104644150642,-6.256487507137493,21.178635826875336,20.907064840253632,0.271570986621704,0.3731190461324157,6.867006731430393,-6.595435744808689,-9.06165538721058,21.17992771216416,21.048539538342418,0.13138817382174395,1.841439188668221,-1.7100510148464771,0.180517921664947,13927767.569999998,,,21.023191122595648,21.46577052286073,21.28552204215632,-0.045602220461805024,-0.6536745543992859,-0.40602607757237386,0.5253104106972275,0.2387774594078183,-0.013739282342860343,3.4675562354891123,0.4800000000000004,0.4499999999999993,0.030000000000001137,0.659485552457194,22.019255671797012,20.56874432820299,1.992898489115688,,,,,,,,,,,,,,22.34,20.24,1.0,0,22.34,20.75,-1.0,0,21.72,20.75,-1.0,-1,,,,1.0,21.294,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,2003134.0,21.5336,21.13,21.0,22.55,20.96,21.022000000000002,21.298000000000002,21.3,0.0,0.0,926143.45,2.1628766040509166,42065814.0,19725791.744,1.5899999999999999,0.7894229071270814,-0.027868459100161957,-0.37749094599307054,-0.3800244422749018,26.601710959243064,26.601710959243064,0.7611656880692287,45.455355851228056,47.21728934656367,-1.7619334953356116,22.55,20.671,17.509313464608855,17.579996838911974,-0.070683374303119,27.458232443636245,12.97581475585153,15.946146748373726,21.53833740639138,-5.592190658017655,21.151153391971437,20.91394892616077,0.23720446581066668,0.3004783160827147,5.541046278306448,-5.303841812495781,-6.718631755693362,21.14721358267977,21.043916725166948,0.10329685751282014,1.493810722437141,-1.390513864924321,0.1308511022168646,42065814.0,,,21.016214964505878,21.215262187733753,21.29885142954906,-0.02054027614284478,-0.27268297612131503,-0.37856949279146157,0.6669842782277302,0.047641734159130845,-0.06333740704581772,3.75915670060515,1.5899999999999999,1.5600000000000023,0.029999999999997584,2.0141295440569746,22.012711649081798,20.587288350918204,1.8056523129675648,,,,,,,,,,,,,,22.55,20.5,1.0,0,22.55,20.75,1.0,1,22.55,20.75,1.0,1,,,,1.0,21.3,,,,,,,,22.55,,22.55,,,,,,,,,,,,,,
2018-03-02,1132050.0,21.0501,20.94,21.16,21.28,20.64,21.018,21.219,21.304499999999997,0.0,0.0,895450.5,1.2642239855804425,23954178.0,19084185.5125,0.6400000000000006,0.7787498423322899,0.1823435361151682,-0.07576245514644477,-0.18555380963831966,27.17175509997869,27.17175509997869,0.7646825189218409,48.53040650791557,47.47991277883405,1.0504937290815235,22.55,20.64,27.22513089005233,21.282561938871464,5.942568951180867,26.07005798066087,15.698988491087881,17.797057672954214,20.858104727584625,-3.0610470546304107,21.152514408591216,20.932174931630346,0.22033947696086997,0.28293999559726635,4.476904918037333,-4.256565441076463,-5.465895734024689,21.1495383858289,21.05497227515105,0.09456611067784948,1.2139618000852828,-1.1193956894074333,0.12143323251871484,23954178.0,,,21.023660703920427,21.16087817319362,21.31238467397137,0.1750745729479035,-0.0011276704608883747,-0.19567859367391946,-0.28571428571427965,0.7619047619047626,0.038523282277854044,3.6802922605495745,0.6400000000000006,0.28000000000000114,0.35999999999999943,0.8218300219275225,22.01221611912066,20.596783880879336,1.8175698552981054,,,,,,,,,,,,,,22.55,20.5,1.0,0,22.55,20.64,-1.0,0,22.55,20.64,-1.0,-1,,,,1.0,21.304499999999997,,,,,,,,,20.64,,20.64,,20.64,,,,,,,,,,,
2018-03-05,1143284.0,21.5117,21.0,21.5,22.015,20.86,21.118000000000002,21.177,21.308,0.0,0.0,832564.05,1.3732084636611441,24580606.0,17740530.383,1.1550000000000011,0.8056248535942694,0.4741661063405842,0.40093102708903067,0.238324325699981,26.6873593882791,26.6873593882791,0.7728709858563266,54.41199177464323,48.86632857799589,5.5456631966473395,22.55,20.64,45.02617801047117,29.920207455044117,15.105970555427053,31.28245824419248,14.264369512883324,18.546709441595826,20.437851039223023,-1.8911415976271968,21.20597373034641,20.974236047805874,0.23173768254053684,0.28764961943098777,3.6278714709379734,-3.3961337883974365,-4.215527578680939,21.213258679314556,21.09735586799381,0.11590281132074765,0.9943500023323758,-0.8784471910116282,0.14386697580598584,24580606.0,,,21.123468287234957,21.13150907277307,21.308307010133337,0.46737847161139484,0.4573976654058263,0.23794324245513399,-0.7561436672967871,1.6068052930056704,0.6951126166249424,3.7470923422989273,1.1550000000000011,0.8550000000000004,0.3000000000000007,1.4336697717889484,22.019014101570168,20.596985898429832,1.7651245449988324,,,,,,,,,,,,,,22.55,20.5,1.0,0,22.55,20.64,-1.0,0,22.55,20.64,-1.0,-1,,,,1.0,21.308,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,916463.0,21.5093,21.5,21.5,21.7,21.43,21.23,21.152,21.332,0.0,0.0,837763.75,1.0939396697457964,19703954.5,17871823.189000003,0.2699999999999996,0.767365935480393,0.35185299153391775,0.45349941131038224,0.2189307502877704,28.017923399923124,28.017923399923124,0.7717699757811399,54.411991774643234,49.97546121732536,4.436530557317873,22.55,20.64,45.02617801047117,39.09249563699822,5.933682373472948,29.84241951099603,13.607731711504911,20.28583341600539,20.41021147136527,-0.12437805535988034,21.251208541062347,21.01318152574618,0.23802701531616677,0.3101871014995669,2.949902579813612,-2.7118755644974453,-3.534005666800591,21.265393464893727,21.135702928184873,0.12969053670885344,0.8214181092076714,-0.691727572498818,0.16900741968388713,19703954.5,,,21.20557675428789,21.151587454281575,21.33277214369803,0.38368036955900703,0.4540370240702809,0.21792452410241642,0.0,0.0,0.6515796139517005,3.569143885955316,0.2699999999999996,0.1999999999999993,0.07000000000000028,0.35185299153391775,22.034434863060028,20.629565136939974,1.8307689475954727,,,,,,,,,,,,,,22.55,20.5,1.0,0,22.55,20.64,-1.0,0,22.55,20.64,-1.0,-1,,,,1.0,21.332,,,,,,,,21.7,,,,,,,,,,,,,,,,
2018-03-07,624110.0,21.4564,21.33,21.45,21.56,21.33,21.321999999999996,21.172,21.3465,0.0,0.0,818297.8,0.7626929951418664,13387159.5,17468973.281999998,0.23000000000000043,0.7289826543746507,0.17558716827056328,0.3813533810876169,0.1419786868437722,29.424568432839642,29.424568432839642,0.7632125114998422,53.3717940138961,50.65472777663952,2.7170662372565815,22.55,20.64,42.40837696335071,44.15357766143102,-1.7452006980803105,30.028001551083566,14.84268205413864,21.809000307507475,20.664536714300215,1.1444635932072593,21.28179184243737,21.045538449764983,0.23625339267238843,0.32408643916919483,2.407172742385367,-2.1709193497129786,-2.978012352811435,21.2989582894585,21.165635982643458,0.13332230681504242,0.6837989487291457,-0.5504766419141033,0.18288817438243632,13387159.5,,,21.256374031391083,21.167692625944866,21.347941155408215,0.2656112150912786,0.38726212806435983,0.14000174624090952,-0.7906976744186125,-0.23255813953488702,-0.06858873760568779,3.3985205332151547,0.23000000000000043,0.05999999999999872,0.1700000000000017,0.31550819298615995,22.045951664934037,20.64704833506596,1.9189802685608612,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,22.55,20.64,-1.0,-1,,,,1.0,21.3465,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,1029536.0,21.3864,21.45,21.37,21.57,21.19,21.395999999999997,21.209,21.34,0.0,0.0,838228.7,1.2282280480255567,22001184.32,17890795.648,0.379999999999999,0.7040553219193184,-0.03692891622368239,0.22867521200052976,0.042610287950410525,30.352728450007948,30.352728450007948,0.7513810735837375,51.66978213375495,50.85773864806261,0.8120434856923424,22.55,20.64,38.21989528795813,41.88481675392667,-3.66492146596854,28.76750039597029,15.815910613757293,22.847470156397335,21.06143370377242,1.7860364526249164,21.295362328216235,21.069572638671282,0.22578968954495338,0.3206987895914632,1.9708961318172844,-1.745106442272331,-2.4786496003112557,21.311874964102408,21.185099222391703,0.1267757417107056,0.5723943073254577,-0.4456185656147521,0.1800650286473277,22001184.32,,,21.38650321962306,21.196482401523394,21.34357323723227,-0.023440231341577543,0.24645449451838905,0.03753506570433819,0.0,-0.37296037296036505,0.056813717267215715,3.29459673336134,0.379999999999999,0.120000000000001,0.259999999999998,0.5397303140385115,22.035852373938496,20.644147626061503,1.976698001632997,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,22.015,20.64,-1.0,-1,,,,1.0,21.34,,,,,,,,,21.19,,,,,,,,,,,,,,,
2018-03-09,908627.0,21.3456,21.43,21.5,21.54,21.15,21.464,21.241,21.3515,0.0,0.0,847945.0,1.071563603771471,19535480.5,18107910.5595,0.39000000000000057,0.6816227989250815,0.05281513478829249,0.3799755530602015,0.21786243100169608,31.54237216522904,31.54237216522904,0.7374294186520064,54.22438292369049,51.53106750318818,2.6933154205023087,22.55,20.64,45.02617801047117,41.88481675392667,3.1413612565444993,26.71751362424982,15.161720614582539,23.379927215184214,21.48297797857456,1.8969492366096539,21.326845046952197,21.101456146917855,0.22538890003434275,0.3306651426416206,1.6217946854606962,-1.3964057854263534,-2.0486488826789304,21.346079516083787,21.215089772640113,0.1309897434436742,0.484113394549101,-0.3531236511054268,0.1921733598850345,19535480.5,,,21.46429154785137,21.22495200291608,21.355053169132432,0.05238740870308545,0.4035193622010158,0.21264962248350358,0.28076743097800055,0.6083294337856762,0.07335435387262672,3.170338599651542,0.39000000000000057,0.16999999999999815,0.22000000000000242,0.5721639602064811,22.05007825542127,20.652921744578734,2.049750262235726,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,22.015,20.86,-1.0,-1,,,,1.0,21.3515,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,1769804.0,21.6275,21.58,21.55,21.89,21.47,21.474,21.296,21.372999999999998,0.0,0.0,887174.15,1.9948777813239937,38139276.2,18974480.9935,0.4200000000000017,0.6629354561447187,0.11464162807338174,0.3831443885610384,0.26699431801301043,32.506935328702106,32.506935328702106,0.7225306261505489,55.20510101370001,52.26587420529055,2.939226808409458,22.55,20.64,47.64397905759163,43.630017452006975,4.0139616055846545,29.04892613467027,14.1284875660638,23.78476294424179,21.901484335968604,1.8832786082731872,21.36117657819032,21.13468161751653,0.22649496067379005,0.3416546189744696,1.342734740503315,-1.116239779829525,-1.6837834957885403,21.383155967704916,21.246985984769623,0.13616998293529292,0.41452471222633946,-0.27835472929104654,0.2054045860319274,38139276.2,,,21.48541404276237,21.29724820147011,21.387549438292357,0.0974242011631571,0.3812615484466011,0.24504732731051992,0.37209302325580607,0.23255813953488702,0.18101309695797144,3.076266617840922,0.4200000000000017,0.39000000000000057,0.030000000000001137,0.6335458393528973,22.068038052725814,20.67796194727418,2.0968498404589484,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,21.89,21.15,1.0,0,,,,1.0,21.372999999999998,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,1509555.0,21.7044,21.72,21.76,21.94,21.5,21.526,21.378,21.411,0.0,0.0,938985.75,1.6076442054631819,32847916.8,20119887.6835,0.4400000000000013,0.6470114949915245,0.36166281713907883,0.590406821141571,0.5394030905193916,33.63155085874486,33.63155085874486,0.707426799918744,59.16244402452249,53.645188169136944,5.5172558553855495,22.55,20.64,58.63874345549743,50.43630017452008,8.202443280977356,29.31958632561592,13.953292675874401,24.70300614126819,22.41085193693216,2.292154204336029,21.422534027699502,21.181001497700493,0.24153252999900943,0.3733048514109836,1.1224942984024537,-0.8809617684034443,-1.3615859613359487,21.45167306448584,21.295844462410614,0.15582860207522486,0.36278549019611656,-0.2069568881208917,0.24084363768106798,32847916.8,,,21.554082372871143,21.37957873116705,21.427255614369017,0.3182596116496445,0.5879667854091741,0.5142789397201415,0.7888631090487153,0.9744779582366629,0.2782021670300636,2.973398414483109,0.4400000000000013,0.39000000000000057,0.05000000000000071,0.680049741629034,22.10327010244333,20.718729897556674,2.139900474109492,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,21.94,21.15,1.0,0,,,,1.0,21.411,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,3465380.0,21.8886,21.84,21.97,22.11,21.605,21.630000000000003,21.476,21.439,0.0,0.0,1084874.6,3.194267798324341,76134398.6,23340398.601999998,0.504999999999999,0.6368678167778442,0.5338627436383664,0.7756711628157521,0.8337679907999264,34.496954346279516,34.496954346279516,0.6933150032905641,62.71017113937334,55.45818476318422,7.251986376189116,22.55,20.64,69.63350785340305,58.63874345549737,10.994764397905676,29.324333374316968,12.936355691890142,25.626026981444753,22.99542921775263,2.6305977636921227,21.506759561899578,21.23944583120416,0.26731373069541675,0.41973188729783567,0.9514581848610464,-0.6841444541656296,-1.0742330451348223,21.545914325488415,21.360049751704842,0.18586457378357224,0.32740130691360775,-0.1415367331300355,0.291841680309631,76134398.6,,,21.727557954702238,21.538490974623194,21.514374658601092,0.3806787513998854,0.6775488005658263,0.715415867148207,0.36764705882352156,0.9650735294117523,0.3925461350282148,2.8988066307594185,0.504999999999999,0.34999999999999787,0.15500000000000114,0.7929431927569923,22.175017734340155,20.702982265659845,2.3113673354196105,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.55,20.64,-1.0,0,22.11,21.15,1.0,0,,,,1.0,21.439,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,2882511.0,22.1057,22.15,22.15,22.25,21.88,21.786,21.591,21.444499999999998,0.0,0.0,1145861.85,2.515583357627274,63847618.65,24700411.4025,0.370000000000001,0.6178058298651411,0.589181879490282,0.9048150292172217,1.1419445493966964,35.85268854590617,35.85268854590617,0.6782131686054795,65.47850198215252,57.46224820697789,8.016253775174633,22.55,20.64,79.05759162303654,69.10994764397901,9.947643979057531,30.543716037099987,12.654640957439364,26.72789493062529,23.67405934736584,3.053835583259449,21.605719629299642,21.306894288151998,0.29882534114764425,0.4836881212546568,0.8209316161183661,-0.5221062749707218,-0.8450976823651709,21.65574808449052,21.435283108685333,0.22046497580518576,0.30601404069192334,-0.08554906488673758,0.35685156265571394,63847618.65,,,21.87807343897428,21.723218362923337,21.556186203860438,0.4401489074408328,0.6908022172109035,0.9611657375735385,0.8192990441511139,0.8192990441511139,0.5017757764889782,2.7891911054859646,0.370000000000001,0.28000000000000114,0.08999999999999986,0.5988936687126555,22.200792201954307,20.68820779804569,2.448316818633447,,,,,,,,,,,,,,22.55,20.64,1.0,0,22.25,20.64,1.0,1,22.25,21.15,1.0,1,,,,1.0,21.444499999999998,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,6842541.0,22.8021,22.18,22.92,22.98,22.11,22.07,21.767,21.493000000000002,0.0,0.0,1462084.2,4.679991070281726,156831039.72,31973355.223500002,0.870000000000001,0.6358196991604882,1.3368569755267234,1.8134071679791912,2.2443469459725067,36.04795515184994,36.04795515184994,0.6697344747164813,74.27614834897136,60.82502823537659,13.451120113594769,22.98,20.64,97.43589743589749,82.04233230411235,15.393565131785138,36.90410064322746,11.396842192547545,27.99381306136605,24.459469113547698,3.5343439478183534,21.80791660940739,21.42638360014074,0.3815330092666507,0.6000647821550861,0.733051894748023,-0.35151888548137233,-0.5528593812766486,21.885612069128605,21.576684717381966,0.30892735174663954,0.30659670290286656,0.0023306488437729866,0.4858725707217554,156831039.72,,,22.3318104018442,22.141703943298182,21.868340567184845,0.925088667325695,1.2240829557961974,1.6540214689851973,0.1354401805869126,3.4762979683973056,1.211035142535976,2.7740824570701927,0.870000000000001,0.8300000000000018,0.03999999999999915,1.3683124337744104,22.476165671106436,20.509834328893568,3.0925926718048156,,,,,,,,,,,,,,22.98,20.64,1.0,0,22.98,20.86,1.0,1,22.98,21.47,1.0,1,,,,1.0,21.493000000000002,,,,,,,,22.98,,,,,,,,,,,,,,,,
2018-03-19,2465503.0,22.3849,22.82,22.36,22.89,22.149,22.232000000000003,21.853,21.515,0.0,0.0,1543466.4,1.5973804159261258,55128647.08,33811494.1135,0.7710000000000008,0.6454754349347391,0.19830344126564323,0.7854675368881516,1.3091125614802563,34.641132396092985,34.641132396092985,0.6648826667601329,61.917469380187356,61.043516464338744,0.8739529158486121,22.98,20.64,73.50427350427346,83.33258752106916,-9.828314016795701,32.737182329330224,10.110001174205639,30.000249636562405,25.466883754095825,4.53336588246658,21.892852515652407,21.495540370500684,0.397312145151723,0.6155341065642463,0.665903944828763,-0.26859179967704006,-0.41611467321633405,21.97186442019613,21.651286172869398,0.3205782473267327,0.3093930117876398,0.011185235539092897,0.49665445031094757,55128647.08,,,22.41646587717566,22.198447841374353,21.90620677813265,-0.08747951373450825,0.25028397655749685,0.7030371681196995,-0.43630017452007597,-2.4432809773124005,0.27886421427981783,2.886741658921016,0.7409999999999997,0.030000000000001137,0.7710000000000008,1.1944683844985562,22.556365500323118,20.473634499676884,3.2266619113968433,,,,,,,,,,,,,,22.98,20.64,1.0,0,22.98,21.15,1.0,1,22.98,21.5,1.0,1,,,,1.0,21.515,,,,,,,,,22.149,,,,,,,,,,,,,,,
